PublishedLineName,DirectionRef,NextStopPointName,VehicleLocation.Latitude,VehicleLocation.Longitude,DistanceFromStop
B45,0.0,WASHINGTON AV/ATLANTIC AV,40.680741,-73.964333,6.0
B45,0.0,WASHINGTON AV/BERGEN ST,40.678478999999996,-73.963893,27.0
B45,0.0,WASHINGTON AV/DEAN ST,40.679524,-73.964101,2.0
B45,0.0,WASHINGTON AV/PROSPECT PL,40.677828000000005,-73.963768,187.0
B45,0.0,WASHINGTON AV/STERLING PL,40.675565999999996,-73.96333299999999,152.0
B45,1.0,ATLANTIC AV/CARLTON AV,40.68257,-73.970977,21.0
B45,1.0,ATLANTIC AV/VANDERBILT AV,40.681948,-73.967993,8.0
B45,1.0,FLATBUSH AV/ATLANTIC AV,40.684653000000004,-73.977879,9.0
B45,1.0,JORALEMON ST/COURT ST,40.69246,-73.990412,23.0
B45,1.0,LIVINGSTON ST/COURT ST,40.691499,-73.99116500000001,0.0
B45,1.0,LIVINGSTON ST/HOYT ST,40.689567,-73.985577,51.0
B45,1.0,LIVINGSTON ST/NEVINS ST,40.687464,-73.98015500000001,108.0
B45,1.0,ST JOHNS PL/ALBANY AV,40.671009999999995,-73.938819,71.0
B45,1.0,ST JOHNS PL/BROOKLYN AV,40.671321999999996,-73.944549,8.0
B45,1.0,ST JOHNS PL/BUFFALO AV,40.670167,-73.923377,221.0
B45,1.0,ST JOHNS PL/KINGSTON AV,40.671176,-73.941857,2.0
B45,1.0,ST JOHNS PL/NOSTRAND AV,40.671623,-73.950099,8.0
B45,1.0,ST JOHNS PL/ROCHESTER AV,40.67044,-73.928404,16.0
B45,1.0,ST JOHNS PL/ROGERS AV,40.671764,-73.952641,28.0
B45,1.0,ST JOHNS PL/SCHENECTADY AV,40.670669000000004,-73.932569,131.0
B45,1.0,ST JOHNS PL/TROY AV,40.670902000000005,-73.93678299999999,9.0
B45,1.0,ST JOHNS PL/UTICA AV,40.670569,-73.930734,7.0
B45,1.0,STERLING PL/BEDFORD AV,40.672567,-73.95303100000001,159.0
B45,1.0,STERLING PL/FRANKLIN AV,40.673349,-73.957297,10.0
B45,1.0,STERLING PL/WASHINGTON AV,40.67453,-73.96293299999999,5.0
B45,1.0,WASHINGTON AV/PROSPECT PL,40.676156,-73.963452,82.0
B46,0.0,BROADWAY/ARION PL,40.69795,-73.936973,12.0
B46,0.0,BROADWAY/COOK ST,40.702290000000005,-73.944599,0.0
B46,0.0,BROADWAY/FLUSHING AV,40.700611,-73.941733,1.0
B46,0.0,BROADWAY/HOOPER ST,40.706925,-73.953588,31.0
B46,0.0,BROADWAY/JEFFERSON ST,40.697051,-73.935348,50.0
B46,0.0,BROADWAY/LAWTON ST,40.694843,-73.931453,1.0
B46,0.0,BROADWAY/LORIMER ST,40.703777,-73.947253,122.0
B46,0.0,BROADWAY/MARCY AV,40.708568,-73.95830600000001,0.0
B46,0.0,BROADWAY/MONTROSE AV,40.706046,-73.951319,31.0
B46,0.0,BROADWAY/PARK ST,40.699169,-73.939152,9.0
B46,0.0,FLATBUSH AV/AV T,40.611405,-73.92411,3.0
B46,0.0,MALCOLM X BL/BAINBRIDGE ST,40.681428000000004,-73.92875,13.0
B46,0.0,MALCOLM X BL/DE KALB AV,40.693546999999995,-73.931173,13.0
B46,0.0,MALCOLM X BL/GATES AV,40.688817,-73.93023000000001,8.0
B46,0.0,MALCOLM X BL/GREENE AV,40.689887,-73.930442,129.0
B46,0.0,MALCOLM X BL/HALSEY ST,40.68185,-73.928855,295.0
B46,0.0,MALCOLM X BL/LAFAYETTE AV,40.691784000000006,-73.93082,38.0
B46,0.0,MALCOLM X BL/PUTNAM AV,40.686539,-73.929775,15.0
B46,0.0,UTICA AV/ATLANTIC AV,40.67707,-73.93034,77.0
B46,0.0,UTICA AV/AV D,40.641903000000006,-73.92933000000001,13.0
B46,0.0,UTICA AV/AV H,40.632478000000006,-73.928326,34.0
B46,0.0,UTICA AV/AV I,40.630859,-73.92815300000001,0.0
B46,0.0,UTICA AV/AV J,40.627307,-73.927775,132.0
B46,0.0,UTICA AV/AV K,40.625688000000004,-73.927599,0.0
B46,0.0,UTICA AV/AV L,40.623381,-73.92735,59.0
B46,0.0,UTICA AV/AV N,40.618731,-73.926855,128.0
B46,0.0,UTICA AV/AV O,40.616284,-73.926594,25.0
B46,0.0,UTICA AV/BERGEN ST,40.67403,-73.930625,147.0
B46,0.0,UTICA AV/BEVERLY RD,40.646229999999996,-73.929793,51.0
B46,0.0,UTICA AV/CARROLL ST,40.666383,-73.931349,7.0
B46,0.0,UTICA AV/CHURCH AV,40.652173,-73.930428,33.0
B46,0.0,UTICA AV/CLARENDON RD,40.644110999999995,-73.929565,77.0
B46,0.0,UTICA AV/EASTERN PY,40.668479999999995,-73.931149,0.0
B46,0.0,UTICA AV/EMPIRE BL,40.663024,-73.931579,102.0
B46,0.0,UTICA AV/FARRAGUT RD,40.635092,-73.928605,299.0
B46,0.0,UTICA AV/FILLMORE AV,40.614308,-73.92638199999999,5.0
B46,0.0,UTICA AV/FOSTER AV,40.639697,-73.929097,0.0
B46,0.0,UTICA AV/FULTON ST,40.679097,-73.929242,17.0
B46,0.0,UTICA AV/KINGS HY,40.633879,-73.928476,18.0
B46,0.0,UTICA AV/LENOX RD,40.655628,-73.930798,5.0
B46,0.0,UTICA AV/LINDEN BL,40.654109999999996,-73.930635,5.0
B46,0.0,UTICA AV/MAPLE ST,40.661893,-73.931464,56.0
B46,0.0,UTICA AV/PROSPECT PL,40.673188,-73.930704,40.0
B46,0.0,UTICA AV/RUTLAND RD,40.660888,-73.93135799999999,2.0
B46,0.0,UTICA AV/SNYDER AV,40.650385,-73.930236,6.0
B46,0.0,UTICA AV/ST JOHNS PL,40.670939000000004,-73.93091899999999,0.0
B46,0.0,UTICA AV/TILDEN AV,40.648496,-73.930033,3.0
B46,0.0,UTICA AV/WINTHROP ST,40.658668500000005,-73.931124,0.0
B46,0.0,WASHINGTON PLZ/LANE3,40.709409,-73.959562,0.0
B46,1.0,BROADWAY/FLUSHING AV,40.700479,-73.941502,27.0
B46,1.0,BROADWAY/GERRY ST,40.702847,-73.94560600000001,56.0
B46,1.0,BROADWAY/HEYWARD ST,40.705571,-73.950482,8.0
B46,1.0,BROADWAY/HOOPER ST,40.70714,-73.954198,5.0
B46,1.0,BROADWAY/MALCOLM X BL,40.695409999999995,-73.932458,110.0
B46,1.0,BROADWAY/MARCY AV,40.708678000000006,-73.958616,107.0
B46,1.0,BROADWAY/MYRTLE AV,40.696754999999996,-73.934832,5.0
B46,1.0,BROADWAY/PARK AV,40.699196,-73.939205,92.0
B46,1.0,BROADWAY/THORNTON ST,40.70152,-73.943236,6.0
B46,1.0,BROADWAY/WILLOUGHBY AV,40.695669,-73.932909,17.0
B46,1.0,FLATBUSH AV/AV T,40.612255,-73.92546,138.0
B46,1.0,FLATBUSH AV/KINGS PLAZA,40.608709000000005,-73.921058,57.0
B46,1.0,KINGS PLAZA,40.609102,-73.921501,0.0
B46,1.0,MALCOLM X BL/DE KALB AV,40.6934,-73.931143,31.0
B46,1.0,MALCOLM X BL/DECATUR ST,40.683652,-73.929199,227.0
B46,1.0,MALCOLM X BL/FULTON ST,40.679495,-73.928839,14.0
B46,1.0,MALCOLM X BL/GREENE AV,40.690649,-73.930596,23.0
B46,1.0,MALCOLM X BL/HALSEY ST,40.685725,-73.929598,209.0
B46,1.0,MALCOLM X BL/LAFAYETTE AV,40.691909,-73.93084499999999,0.0
B46,1.0,MALCOLM X BL/MADISON ST,40.687973,-73.930065,132.0
B46,1.0,UTICA AV/ATLANTIC AV,40.677611999999996,-73.930291,3.0
B46,1.0,UTICA AV/AV D,40.641785,-73.929317,6.0
B46,1.0,UTICA AV/AV H,40.632531,-73.928332,0.0
B46,1.0,UTICA AV/AV I,40.63013,-73.928075,4.0
B46,1.0,UTICA AV/AV J,40.627837,-73.92783100000001,5.0
B46,1.0,UTICA AV/AV L,40.623265,-73.927337,8.0
B46,1.0,UTICA AV/AV M,40.621052,-73.927102,0.0
B46,1.0,UTICA AV/AV N,40.618751,-73.926857,18.0
B46,1.0,UTICA AV/AV O,40.618253,-73.926804,169.0
B46,1.0,UTICA AV/BEVERLY RD,40.646233,-73.929794,22.0
B46,1.0,UTICA AV/CARROLL ST,40.666081,-73.93139599999999,30.0
B46,1.0,UTICA AV/CHURCH AV,40.651833,-73.930392,50.0
B46,1.0,UTICA AV/CLARENDON RD,40.644182,-73.929572,8.0
B46,1.0,UTICA AV/DEAN ST,40.676934,-73.930353,103.0
B46,1.0,UTICA AV/EAST NEW YORK AV,40.663308,-73.931602,51.0
B46,1.0,UTICA AV/EASTERN PY,40.667966,-73.931198,2.0
B46,1.0,UTICA AV/EMPIRE BL,40.664758,-73.9315,116.0
B46,1.0,UTICA AV/FARRAGUT RD,40.637477000000004,-73.92886,31.0
B46,1.0,UTICA AV/FILLMORE AV,40.614788,-73.92643299999999,22.0
B46,1.0,UTICA AV/FLATBUSH AV,40.613782,-73.926325,37.0
B46,1.0,UTICA AV/FLATLANDS AV,40.626333,-73.927672,0.0
B46,1.0,UTICA AV/FOSTER AV,40.640395,-73.92917,54.0
B46,1.0,UTICA AV/GLENWOOD RD,40.634928,-73.928587,9.0
B46,1.0,UTICA AV/LENOX RD,40.655042,-73.930735,3.0
B46,1.0,UTICA AV/LINDEN BL,40.653506,-73.930571,4.0
B46,1.0,UTICA AV/MIDWOOD ST,40.661133,-73.93138499999999,7.0
B46,1.0,UTICA AV/PROSPECT PL,40.67409,-73.930619,128.0
B46,1.0,UTICA AV/SNYDER AV,40.651303999999996,-73.930335,168.0
B46,1.0,UTICA AV/ST JOHNS PL,40.670215,-73.930988,0.0
B46,1.0,UTICA AV/TILDEN AV,40.648362,-73.930019,11.0
B46,1.0,UTICA AV/WINTHROP ST,40.658075,-73.931061,2.0
B46,1.0,WASHINGTON PLZ/LANE3,40.709394,-73.959519,0.0
B46-SBS,0.0,MALCOLM X BL/DE KALB AV,40.693668,-73.931198,0.0
B46-SBS,0.0,MALCOLM X BL/GATES AV,40.688859,-73.930238,3.0
B46-SBS,0.0,MALCOLM X BL/HALSEY ST,40.684468,-73.929365,0.0
B46-SBS,0.0,UTICA AV/AV D,40.641876999999994,-73.9293265,0.0
B46-SBS,0.0,UTICA AV/AV H,40.6327115,-73.928351,8.0
B46-SBS,0.0,UTICA AV/AV K,40.625692,-73.927599,0.0
B46-SBS,0.0,UTICA AV/AV N,40.619464,-73.92693299999999,46.0
B46-SBS,0.0,UTICA AV/CHURCH AV,40.652039,-73.930414,3.0
B46-SBS,0.0,UTICA AV/EASTERN PY,40.668479999999995,-73.931149,0.0
B46-SBS,0.0,UTICA AV/EMPIRE BL,40.663946,-73.931574,0.0
B46-SBS,0.0,UTICA AV/FULTON ST,40.679168,-73.92917,7.0
B46-SBS,0.0,UTICA AV/WINTHROP ST,40.658541,-73.93111,14.0
B46-SBS,1.0,FLATBUSH AV/KINGS PLAZA,40.608938,-73.921315,24.0
B46-SBS,1.0,KINGS PLAZA,40.609103000000005,-73.9215,0.0
B46-SBS,1.0,MALCOLM X BL/FULTON ST,40.679418,-73.928914,4.0
B46-SBS,1.0,MALCOLM X BL/HALSEY ST,40.684027,-73.929291,16.0
B46-SBS,1.0,MALCOLM X BL/QUINCY ST,40.690124,-73.93049,130.0
B46-SBS,1.0,UTICA AV/AV D,40.642916,-73.929437,132.0
B46-SBS,1.0,UTICA AV/AV H,40.632687,-73.928348,17.0
B46-SBS,1.0,UTICA AV/AV N,40.618615000000005,-73.92684200000001,3.0
B46-SBS,1.0,UTICA AV/CHURCH AV,40.651563,-73.930363,20.0
B46-SBS,1.0,UTICA AV/EASTERN PY,40.667942,-73.9312,0.0
B46-SBS,1.0,UTICA AV/EMPIRE BL,40.663745,-73.931593,4.0
B46-SBS,1.0,UTICA AV/FILLMORE AV (NON-PUBLIC/FOR RELIEFS),40.614619,-73.926415,3.0
B46-SBS,1.0,UTICA AV/FLATLANDS AV,40.626334,-73.927672,0.0
B46-SBS,1.0,UTICA AV/WINTHROP ST,40.658519,-73.931108,51.0
B47,0.0,AV U/E 56 ST,40.611418,-73.919893,143.0
B47,0.0,AV U/E 59 ST,40.613792,-73.916414,67.0
B47,0.0,BROADWAY/GREENE AV,40.691052,-73.92479399999999,115.0
B47,0.0,BROADWAY/KOSSUTH PL,40.692726,-73.927726,40.0
B47,0.0,BROADWAY/LAWTON ST,40.694091,-73.93011,141.0
B47,0.0,BROADWAY/PARK ST,40.698958000000005,-73.93876800000001,49.0
B47,0.0,BROADWAY/WILLOUGHBY AV,40.695931,-73.933373,8.0
B47,0.0,CLARKSON AV/E 92 ST,40.658187,-73.924635,109.0
B47,0.0,CLARKSON AV/E 94 ST,40.659425,-73.922725,62.0
B47,0.0,CLARKSON AV/E 96 ST,40.660804,-73.920589,2.0
B47,0.0,CLARKSON AV/REMSEN AV,40.657252,-73.924929,101.0
B47,0.0,E 98 ST/BLAKE AV,40.664008,-73.921835,13.0
B47,0.0,E 98 ST/SUTTER AV.,40.664745,-73.92265,48.0
B47,0.0,MARCUS GARVEY BL/BROADWAY,40.699925,-73.94143199999999,15.0
B47,0.0,MILL AV/AV T,40.616445,-73.91500500000001,123.0
B47,0.0,MILL AV/AV U,40.615302,-73.914078,95.0
B47,0.0,RALPH AV/ATLANTIC AV,40.676716,-73.92184499999999,59.0
B47,0.0,RALPH AV/AV B,40.646876,-73.920171,66.0
B47,0.0,RALPH AV/AV J,40.627689000000004,-73.91813,167.0
B47,0.0,RALPH AV/AV K,40.626978,-73.918051,2.0
B47,0.0,RALPH AV/AV L,40.622696999999995,-73.917597,213.0
B47,0.0,RALPH AV/AV N,40.619831,-73.917294,4.0
B47,0.0,RALPH AV/BAINBRIDGE ST,40.680741999999995,-73.922332,169.0
B47,0.0,RALPH AV/BERGEN ST,40.674391,-73.922065,6.0
B47,0.0,RALPH AV/BROADWAY,40.690577000000005,-73.924247,17.0
B47,0.0,RALPH AV/CHASE CT,40.642275,-73.919682,18.0
B47,0.0,RALPH AV/DEAN ST,40.67564,-73.921947,2.0
B47,0.0,RALPH AV/E 76 ST,40.63557,-73.91897,79.0
B47,0.0,RALPH AV/E 86 ST,40.648305,-73.920327,0.0
B47,0.0,RALPH AV/EASTERN PY,40.667487,-73.922715,149.0
B47,0.0,RALPH AV/FARRAGUT RD,40.637244,-73.91914799999999,72.0
B47,0.0,RALPH AV/FLATLANDS AV,40.632637,-73.918661,14.0
B47,0.0,RALPH AV/FOSTER AV,40.640703,-73.91950899999999,0.0
B47,0.0,RALPH AV/FULTON ST,40.678633000000005,-73.921664,12.0
B47,0.0,RALPH AV/GATES AV,40.688518,-73.923829,71.0
B47,0.0,RALPH AV/GLENWOOD RD,40.634308000000004,-73.91883299999999,8.0
B47,0.0,RALPH AV/HALSEY ST,40.683921000000005,-73.922914,94.0
B47,0.0,RALPH AV/HANCOCK ST,40.68587,-73.923304,5.0
B47,0.0,RALPH AV/MC DONOUGH ST,40.683144,-73.92276,64.0
B47,0.0,RALPH AV/MILL AV,40.618628,-73.917163,0.0
B47,0.0,RALPH AV/PUTNAM AV,40.687251,-73.923579,16.0
B47,0.0,RALPH AV/ST JOHNS PL,40.669292,-73.922542,79.0
B47,0.0,RALPH AV/SUMPTER ST,40.678978,-73.921862,123.0
B47,0.0,REMSEN AV/KINGS HY,40.655019,-73.92244000000001,2.0
B47,0.0,REMSEN AV/LENOX RD,40.656234000000005,-73.923803,6.0
B47,0.0,REMSEN AV/LINDEN BL,40.654021,-73.92133199999999,16.0
B47,0.0,ROCKAWAY PY/CLARKSON AV,40.661347,-73.92038000000001,15.0
B47,0.0,WINTHROP ST/ROCKAWAY PY,40.662734,-73.92192,47.0
B47,1.0,AV U/E 54 ST,40.611051,-73.920456,0.0
B47,1.0,AV U/E 59 ST,40.615282,-73.914108,254.0
B47,1.0,BROADWAY/DE KALB AV,40.694435999999996,-73.930724,148.0
B47,1.0,BROADWAY/GREENE AV,40.691225,-73.925107,3.0
B47,1.0,BROADWAY/LAFAYETTE AV,40.692474,-73.927289,7.0
B47,1.0,BROADWAY/MALCOLM X BL,40.695381,-73.93241,98.0
B47,1.0,BROADWAY/MYRTLE AV,40.697286,-73.935787,104.0
B47,1.0,BROADWAY/PARK AV,40.698772999999996,-73.93843000000001,12.0
B47,1.0,CLARKSON AV/E 96 ST,40.660502,-73.921058,16.0
B47,1.0,FLATBUSH AV/AV U,40.608802000000004,-73.921164,85.0
B47,1.0,MARCUS GARVEY BLVD/BROADWAY,40.699583000000004,-73.941369,0.0
B47,1.0,MILL AV/AV U,40.615590999999995,-73.91405300000001,31.0
B47,1.0,MILL AV/RALPH AV,40.618829,-73.91718399999999,124.0
B47,1.0,RALPH AV/AV J,40.628621,-73.918227,22.0
B47,1.0,RALPH AV/AV L,40.624668,-73.917806,98.0
B47,1.0,RALPH AV/AV M,40.622587,-73.917585,107.0
B47,1.0,RALPH AV/BERGEN ST,40.674318,-73.922072,7.0
B47,1.0,RALPH AV/BEVERLY RD,40.647137,-73.920199,8.0
B47,1.0,RALPH AV/CHASE CT,40.643696000000006,-73.919836,201.0
B47,1.0,RALPH AV/CHAUNCEY ST,40.680991999999996,-73.922382,11.0
B47,1.0,RALPH AV/CHURCH AV,40.652685999999996,-73.920789,10.0
B47,1.0,RALPH AV/DECATUR ST,40.682718,-73.922676,35.0
B47,1.0,RALPH AV/EASTERN PKWY N,40.668883,-73.92258100000001,25.0
B47,1.0,RALPH AV/FARRAGUT RD,40.637676,-73.91919399999999,75.0
B47,1.0,RALPH AV/FLATLANDS AV,40.631446999999994,-73.918534,17.0
B47,1.0,RALPH AV/FULTON ST,40.678569,-73.92166999999999,6.0
B47,1.0,RALPH AV/GATES AV,40.68912,-73.92395,31.0
B47,1.0,RALPH AV/HALSEY ST,40.685843,-73.923299,97.0
B47,1.0,RALPH AV/JEFFERSON AV,40.686118,-73.923353,8.0
B47,1.0,RALPH AV/PACIFIC ST,40.676472,-73.921869,74.0
B47,1.0,RALPH AV/SNYDER AV,40.650874,-73.920598,59.0
B47,1.0,RALPH AV/ST JOHNS PL,40.670970000000004,-73.922387,86.0
B47,1.0,RALPH AV/STERLING PL,40.671137,-73.922371,3.0
B47,1.0,RALPH AV/TILDEN AV,40.648635999999996,-73.920363,21.0
B47,1.0,REMSEN AV/KINGS HY,40.654793,-73.922187,2.0
B47,1.0,REMSEN AV/LENOX ROAD,40.656005,-73.923546,8.0
B47,1.0,ROCKAWAY PY/WINTHROP ST,40.662867,-73.92206800000001,56.0
B47,1.0,RUTLAND RD/E 98 ST,40.664636,-73.923354,5.0
B48,0.0,CLASSON AV/ATLANTIC AV,40.678162,-73.958889,165.0
B48,0.0,CLASSON AV/BERGEN ST,40.676685,-73.95940999999999,131.0
B48,0.0,CLASSON AV/DE KALB AV,40.689977,-73.96021999999999,74.0
B48,0.0,CLASSON AV/FLUSHING AV,40.69709,-73.961777,169.0
B48,0.0,CLASSON AV/FULTON ST,40.681445000000004,-73.958528,23.0
B48,0.0,CLASSON AV/GATES AV,40.6854,-73.959314,13.0
B48,0.0,CLASSON AV/GREENE AV,40.687499,-73.95973000000001,29.0
B48,0.0,CLASSON AV/LAFAYETTE AV,40.688767999999996,-73.959982,0.0
B48,0.0,CLASSON AV/MYRTLE AV,40.693801,-73.961046,10.0
B48,0.0,CLASSON AV/PRESIDENT ST,40.669833000000004,-73.961894,12.0
B48,0.0,CLASSON AV/PROSPECT PL,40.674912,-73.960061,131.0
B48,0.0,CLASSON AV/PUTNAM AV,40.682865,-73.95881,3.0
B48,0.0,CLASSON AV/ST JOHNS PL,40.671312,-73.961352,193.0
B48,0.0,CLASSON AV/WILLOUGHBY AV,40.692665000000005,-73.960791,15.0
B48,0.0,EMPIRE BL/FLATBUSH AV,40.663232,-73.96182900000001,3.0
B48,0.0,LINCOLN RD/FLATBUSH AV,40.660605499999996,-73.96235300000001,0.0
B48,0.0,LORIMER ST/BROADWAY,40.704013,-73.948025,5.0
B48,0.0,LORIMER ST/CONSELYEA ST,40.71435,-73.94941800000001,73.0
B48,0.0,LORIMER ST/DRIGGS AV,40.721562,-73.950602,6.0
B48,0.0,LORIMER ST/FROST ST,40.716825,-73.94982399999999,119.0
B48,0.0,LORIMER ST/GRAND ST,40.710981,-73.948861,36.0
B48,0.0,LORIMER ST/HARRISON AV,40.702356,-73.950581,99.0
B48,0.0,LORIMER ST/LEE AV,40.701101,-73.95478,165.0
B48,0.0,LORIMER ST/MESEROLE ST,40.706716,-73.948175,131.0
B48,0.0,LORIMER ST/NASSAU AV,40.722786,-73.951249,72.0
B48,0.0,MEEKER AV/STEWART AV,40.72665666666666,-73.93441033333335,3.0
B48,0.0,NASSAU AV/MC GUINNESS BL,40.724543,-73.948454,0.0
B48,0.0,NASSAU AV/MONITOR ST,40.725452000000004,-73.945706,285.0
B48,0.0,NASSAU AV/VAN DAM ST,40.726198,-73.938355,79.0
B48,0.0,WALLABOUT ST/FRANKLIN AV,40.699262,-73.959944,68.0
B48,0.0,WASHINGTON AV/SULLIVAN PL,40.663269,-73.961189,140.0
B48,1.0,FRANKLIN AV/DE KALB AV,40.690875,-73.957309,60.0
B48,1.0,FRANKLIN AV/EASTERN PY,40.671107,-73.957812,18.0
B48,1.0,FRANKLIN AV/FLUSHING AV,40.698678,-73.95885799999999,37.0
B48,1.0,FRANKLIN AV/GATES AV,40.685652000000005,-73.956577,0.0
B48,1.0,FRANKLIN AV/GREENE AV,40.687921,-73.957024,58.0
B48,1.0,FRANKLIN AV/LAFAYETTE AV,40.68952,-73.957059,26.0
B48,1.0,FRANKLIN AV/MADISON ST,40.684133,-73.956271,42.0
B48,1.0,FRANKLIN AV/MONTGOMERY ST,40.667666,-73.959056,197.0
B48,1.0,FRANKLIN AV/MYRTLE AV,40.694506,-73.958024,54.0
B48,1.0,FRANKLIN AV/PARK AV,40.696721999999994,-73.95846800000001,53.0
B48,1.0,FRANKLIN AV/PROSPECT PL,40.674748,-73.95649499999999,0.0
B48,1.0,FRANKLIN AV/ST JOHNS PL,40.673189,-73.95705799999999,126.0
B48,1.0,FRANKLIN AV/UNION ST,40.670829,-73.957912,154.0
B48,1.0,LINCOLN RD/FLATBUSH AV,40.661119,-73.961034,70.0
B48,1.0,LORIMER ST/BAYARD ST,40.721733,-73.9506,292.0
B48,1.0,LORIMER ST/BROADWAY,40.705662,-73.948014,126.0
B48,1.0,LORIMER ST/GRAND ST,40.711444,-73.948938,46.0
B48,1.0,LORIMER ST/HARRISON AV,40.702818,-73.94986800000001,3.0
B48,1.0,LORIMER ST/LEE AV,40.700579,-73.953316,49.0
B48,1.0,LORIMER ST/METROPOLITAN AV,40.713808,-73.94932800000001,9.0
B48,1.0,LORIMER ST/SKILLMAN AV,40.715329,-73.949577,18.0
B48,1.0,NASSAU AV/ECKFORD ST,40.724399,-73.948891,36.0
B48,1.0,NASSAU AV/HAUSMAN ST,40.726206,-73.938271,70.0
B48,1.0,NASSAU AV/HUMBOLDT ST,40.725639,-73.944254,90.0
B48,1.0,NASSAU AV/KINGSLAND AV,40.725967,-73.940795,102.0
B48,1.0,NASSAU AV/NEWEL ST,40.724819000000004,-73.947618,0.0
B48,1.0,NASSAU AV/VARICK ST,40.726905,-73.934373,309.0
B48,1.0,WALLABOUT ST/BEDFORD AV,40.699735,-73.956942,7.0
B48,1.0,WASHINGTON AV/EMPIRE BL,40.663437,-73.960986,37.0
B49,0.0,AV Z/E 15 ST,40.587945,-73.954526,70.0
B49,0.0,AV Z/E 17 ST,40.588126,-73.952894,74.0
B49,0.0,AV Z/E 19 ST,40.588421999999994,-73.9502,4.0
B49,0.0,BEDFORD AV/ATLANTIC AV,40.679142,-73.95307,0.0
B49,0.0,BEDFORD AV/DEAN ST,40.676783,-73.952637,65.0
B49,0.0,E 14 ST/SHEEPSHEAD BAY RD,40.587509000000004,-73.95519399999999,0.0
B49,0.0,FOSTER AV/E 22 ST,40.636524,-73.95799,175.0
B49,0.0,FOSTER AV/FLATBUSH AV,40.638189000000004,-73.954526,161.0
B49,0.0,FOSTER AV/OCEAN AV,40.636509000000004,-73.95801999999999,0.0
B49,0.0,FRANKLIN AV/LEFFERTS PL,40.680690999999996,-73.95558,3.0
B49,0.0,FULTON ST/BEDFORD AV,40.68019,-73.95328,86.0
B49,0.0,OCEAN AV/AV H,40.629182,-73.957048,183.0
B49,0.0,OCEAN AV/AV I,40.627956,-73.956818,5.0
B49,0.0,OCEAN AV/AV J,40.625955,-73.956435,12.0
B49,0.0,OCEAN AV/AV K,40.623188,-73.955912,54.0
B49,0.0,OCEAN AV/AV L,40.620804,-73.955465,51.0
B49,0.0,OCEAN AV/AV M,40.618715,-73.955066,17.0
B49,0.0,OCEAN AV/AV N,40.615971,-73.95455,57.0
B49,0.0,OCEAN AV/AV O,40.613795,-73.954139,6.0
B49,0.0,OCEAN AV/AV S,40.603797,-73.95225,60.0
B49,0.0,OCEAN AV/AV T,40.602237,-73.95195,35.0
B49,0.0,OCEAN AV/AV U,40.599625,-73.951451,8.0
B49,0.0,OCEAN AV/AV V,40.596375,-73.95083699999999,135.0
B49,0.0,OCEAN AV/AV W,40.593084999999995,-73.950215,233.0
B49,0.0,OCEAN AV/AV Y,40.59091,-73.949804,5.0
B49,0.0,OCEAN AV/AV Z,40.58879,-73.949399,5.0
B49,0.0,OCEAN AV/FARRAGUT RD,40.635139,-73.958171,2.0
B49,0.0,OCEAN AV/KINGS HY,40.610576,-73.953528,5.0
B49,0.0,OCEAN AV/QUENTIN RD,40.609086,-73.953244,3.0
B49,0.0,ORIENTAL BL/DOVER ST,40.577447,-73.94828299999999,107.0
B49,0.0,ORIENTAL BL/JAFFRAY ST,40.57824,-73.94109,164.0
B49,0.0,ORIENTAL BL/WEST END AV,40.576958000000005,-73.952714,0.0
B49,0.0,ROGERS AV/AV D,40.639379,-73.95125999999999,192.0
B49,0.0,ROGERS AV/BEVERLEY RD,40.644223,-73.951777,119.0
B49,0.0,ROGERS AV/CARROLL ST,40.666313,-73.95361899999999,148.0
B49,0.0,ROGERS AV/CHURCH AV,40.650987,-73.952504,20.0
B49,0.0,ROGERS AV/CLARENDON RD,40.643279,-73.951677,14.0
B49,0.0,ROGERS AV/CLARKSON AV,40.654395,-73.95286899999999,124.0
B49,0.0,ROGERS AV/EASTERN PY,40.668887,-73.953375,88.0
B49,0.0,ROGERS AV/EMPIRE BL,40.663103,-73.9538,63.0
B49,0.0,ROGERS AV/FENIMORE ST,40.657723,-73.95322900000001,122.0
B49,0.0,ROGERS AV/LENOX RD,40.654239000000004,-73.95285200000001,2.0
B49,0.0,ROGERS AV/LINCOLN RD,40.661557,-73.953634,8.0
B49,0.0,ROGERS AV/LINDEN BL,40.651407,-73.952548,156.0
B49,0.0,ROGERS AV/PARK PL,40.673763,-73.95291800000001,14.0
B49,0.0,ROGERS AV/ST JOHNS PL,40.671437,-73.953137,69.0
B49,0.0,ROGERS AV/ST MARKS AV,40.675488,-73.95275699999999,12.0
B49,0.0,ROGERS AV/TILDEN AV,40.647019,-73.952076,6.0
B49,0.0,ROGERS AV/WINTHROP ST,40.657195,-73.95317,2.0
B49,0.0,SHEEPSHEAD BAY RD/EMMONS AV,40.583946999999995,-73.95066700000001,23.0
B49,0.0,SHORE PKY NS/SHEEPSHEAD BAY RD,40.584703000000005,-73.95110799999999,70.0
B49,0.0,VOORHIES AV/E 14 ST,40.585429,-73.952922,190.0
B49,0.0,WEST END AV/SHORE BL,40.581508,-73.953767,10.0
B49,1.0,BEDFORD AV/AV D,40.64065,-73.954289,45.0
B49,1.0,BEDFORD AV/BERGEN ST,40.676016,-73.953152,7.0
B49,1.0,BEDFORD AV/BEVERLEY RD,40.644539,-73.954704,5.0
